sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accessories_size,accessories_type,apparel_type,author_artist,bag_luggage_type,banana_split,bedding_pattern,bed_bath_type,books_music_type,camera_megapixels,camera_type,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decor_type,description,diameter,electronic_type,fit,format,frame_style,gallery,gender,gendered,genre,gift_message_available,gift_wrapping_available,gift_wrapping_price,has_options,homeware_style,home_decor_type,image,image_label,internal_lining,jewelry_type,length,lens_type,luggage_size,luggage_style,luggage_travel_style,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,necklace_length,newattribute,news_from_date,news_to_date,occasion,options_container,page_layout,price,required_options,shoe_size,shoe_type,short_description,size,sleeve_length,small_image,small_image_label,special_from_date,special_price,special_to_date,status,style,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,width,window_size,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-34119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-18445.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000t_3.jpg,,1,0,,,,,,,,,,,,,,,,
wsd003,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Skirts,,,,,,,,,Charcoal,,,"2013-03-05 05:48:15",,,,,,"Knee length skirt. Sits on natural waist. Fitted through the hip. Exposed waist belt loops. Hidden zip and hook and eye closure in back. Full lining. Wool/cotton/polyester. Machine wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd000t_4.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Essex Pencil Skirt",,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",185.0000,0,,,"A classic pencil skirt that feels refreshingly modern. Crafted from our lighweight refined wool, the Jane skirt is an essential piece for on-the-go professionals.",8,,/w/s/wsd000t_4.jpg,,,,,1,,2,/w/s/wsd000t_4.jpg,,"2014-03-08 08:26:35",essex-pencil-skirt,essex-pencil-skirt-20254.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd000a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-34120.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-18446.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000t_4.jpg,,1,0,,,,,,,,,,,,,,,,
wsd004,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Skirts,,,,,,,,,Charcoal,,,"2013-03-05 05:48:15",,,,,,"Knee length skirt. Sits on natural waist. Fitted through the hip. Exposed waist belt loops. Hidden zip and hook and eye closure in back. Full lining. Wool/cotton/polyester. Machine wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd000t_5.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Essex Pencil Skirt",,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",185.0000,0,,,"A classic pencil skirt that feels refreshingly modern. Crafted from our lighweight refined wool, the Jane skirt is an essential piece for on-the-go professionals.",10,,/w/s/wsd000t_5.jpg,,,,,1,,2,/w/s/wsd000t_5.jpg,,"2014-03-08 08:26:55",essex-pencil-skirt,essex-pencil-skirt-20255.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd000a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-34121.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essex-pencil-skirt-18447.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd000t_5.jpg,,1,0,,,,,,,,,,,,,,,,
wsd005,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Purple,,,"2013-03-05 05:48:15",,,,,,"Racer back maxi dress. Pull over style. Loose fitting. Straight skirt falls to floor. Viscose. ",,,,,,,Female,,,,,,0,,,/w/s/wsd005t_1.jpg,,,,Long,,,,,,,,,,,,,"Use config","Use config","Racer Back Maxi Dress",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",280.0000,0,,,"This classic maxi dress drapes beautifully throughout body and sweeps in a light A-line to the floor. Keep a casual chic look by pairing with a jean jacket or go glam with a statement necklace.",S,Sleeveless,/w/s/wsd005t_1.jpg,,,,,1,,2,/w/s/wsd005t_1.jpg,,"2013-05-10 21:22:33",racer-back-maxi-dress,racer-back-maxi-dress.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd005t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd005b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd006,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Purple,,,"2013-03-05 05:48:15",,,,,,"Racer back maxi dress. Pull over style. Loose fitting. Straight skirt falls to floor. Viscose. ",,,,,,,Female,,,,,,0,,,/w/s/wsd005t_1.jpg,,,,Long,,,,,,,,,,,,,"Use config","Use config","Racer Back Maxi Dress",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",280.0000,0,,,"This classic maxi dress drapes beautifully throughout body and sweeps in a light A-line to the floor. Keep a casual chic look by pairing with a jean jacket or go glam with a statement necklace.",M,Sleeveless,/w/s/wsd005t_1.jpg,,,,,1,,2,/w/s/wsd005t_1.jpg,,"2013-05-10 21:22:09",racer-back-maxi-dress,racer-back-maxi-dress-19705.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd005t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,racer-back-maxi-dress-28521.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd005b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,racer-back-maxi-dress-18384.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsd007,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Purple,,,"2013-03-05 05:48:15",,,,,,"Racer back maxi dress. Pull over style. Loose fitting. Straight skirt falls to floor. Viscose. ",,,,,,,Female,,,,,,0,,,/w/s/wsd005t_1.jpg,,,,Long,,,,,,,,,,,,,"Use config","Use config","Racer Back Maxi Dress",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",280.0000,0,,,"This classic maxi dress drapes beautifully throughout body and sweeps in a light A-line to the floor. Keep a casual chic look by pairing with a jean jacket or go glam with a statement necklace.",L,Sleeveless,/w/s/wsd005t_1.jpg,,,,,1,,2,/w/s/wsd005t_1.jpg,,"2013-05-10 21:21:35",racer-back-maxi-dress,racer-back-maxi-dress-19706.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd005t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,racer-back-maxi-dress-28522.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd005b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,racer-back-maxi-dress-18385.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsd008,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Silver,,,"2013-03-05 05:48:15",,,,,,"Sleeveless, jewel neckline with deep Vee in back. Fitted through waist and hip. 100% polyester lining. Cotton/wool. Dry clean.",,,,,,,Female,,,,,,0,,,/w/s/wsd008t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config",Sheath,,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",305.0000,0,,,"Our feminine wool-blend frock transitions seamlessly from day to night. We suggest wearing with classic heels and a standout strand necklace.",2,Sleeveless,/w/s/wsd008t_1.jpg,,,,,1,,2,/w/s/wsd008t_1.jpg,,"2013-03-05 08:27:15",sheath,sheath.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd008t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd009,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Silver,,,"2013-03-05 05:48:15",,,,,,"Sleeveless, jewel neckline with deep Vee in back. Fitted through waist and hip. 100% polyester lining. Cotton/wool. Dry clean.",,,,,,,Female,,,,,,0,,,/w/s/wsd008t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config",Sheath,,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",305.0000,0,,,"Our feminine wool-blend frock transitions seamlessly from day to night. We suggest wearing with classic heels and a standout strand necklace.",4,Sleeveless,/w/s/wsd008t_1.jpg,,,,,1,,2,/w/s/wsd008t_1.jpg,,"2013-03-05 08:27:15",sheath,sheath-16221.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd008t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-28189.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-14746.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd010,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Silver,,,"2013-03-05 05:48:15",,,,,,"Sleeveless, jewel neckline with deep Vee in back. Fitted through waist and hip. 100% polyester lining. Cotton/wool. Dry clean.",,,,,,,Female,,,,,,0,,,/w/s/wsd008t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config",Sheath,,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",305.0000,0,,,"Our feminine wool-blend frock transitions seamlessly from day to night. We suggest wearing with classic heels and a standout strand necklace.",6,Sleeveless,/w/s/wsd008t_1.jpg,,,,,1,,2,/w/s/wsd008t_1.jpg,,"2013-03-05 08:27:15",sheath,sheath-16222.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd008t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-28190.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-14747.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd011,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Silver,,,"2013-03-05 05:48:15",,,,,,"Sleeveless, jewel neckline with deep Vee in back. Fitted through waist and hip. 100% polyester lining. Cotton/wool. Dry clean.",,,,,,,Female,,,,,,0,,,/w/s/wsd008t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config",Sheath,,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",305.0000,0,,,"Our feminine wool-blend frock transitions seamlessly from day to night. We suggest wearing with classic heels and a standout strand necklace.",8,Sleeveless,/w/s/wsd008t_1.jpg,,,,,1,,2,/w/s/wsd008t_1.jpg,,"2013-03-05 08:27:15",sheath,sheath-16223.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd008t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-28191.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-14748.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd012,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Silver,,,"2013-03-05 05:48:15",,,,,,"Sleeveless, jewel neckline with deep Vee in back. Fitted through waist and hip. 100% polyester lining. Cotton/wool. Dry clean.",,,,,,,Female,,,,,,0,,,/w/s/wsd008t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config",Sheath,,,,,Career,"Product Info Column","1 column",305.0000,0,,,"Our feminine wool-blend frock transitions seamlessly from day to night. We suggest wearing with classic heels and a standout strand necklace.",10,Sleeveless,/w/s/wsd008t_1.jpg,,,,,1,,2,/w/s/wsd008t_1.jpg,,"2013-03-20 16:46:51",sheath,sheath-16224.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd008t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-28192.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheath-14749.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd008b_1.jpg,,3,0,,,,,,,,,,,,,,,,
wsd013,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Blue,,,"2013-03-05 05:48:15",,,,,,"Two sash, convertible neckline with front ruffle detail. Unhemmed, visisble seams. Hidden side zipper. Unlined. Wool/elastane. Hand wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd013t_1.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Convertible Dress",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",340.0000,0,,,"This all day dress has a flattering silhouette and a convertible neckline to suit your mood. Wear tied and tucked in a sailor knot, or reverse it for a high tied feminine bow.",2,Sleeveless,/w/s/wsd013t_1.jpg,,,,,1,,2,/w/s/wsd013t_1.jpg,,"2014-03-08 08:29:51",convertible-dress,convertible-dress.html,1,1.0000,,,19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd013a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013t_1.jpg,,1,0,,,,,,,,,,,,,,,,
wsd014,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Blue,,,"2013-03-05 05:48:15",,,,,,"Two sash, convertible neckline with front ruffle detail. Unhemmed, visisble seams. Hidden side zipper. Unlined. Wool/elastane. Hand wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd013t_2.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Convertible Dress",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",340.0000,0,,,"This all day dress has a flattering silhouette and a convertible neckline to suit your mood. Wear tied and tucked in a sailor knot, or reverse it for a high tied feminine bow.",4,Sleeveless,/w/s/wsd013t_2.jpg,,,,,1,,2,/w/s/wsd013t_2.jpg,,"2014-03-08 08:30:13",convertible-dress,convertible-dress-16193.html,1,1.0000,,,-10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd013a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-28014.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-14751.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013t_2.jpg,,1,0,,,,,,,,,,,,,,,,
wsd015,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Blue,,,"2013-03-05 05:48:15",,,,,,"Two sash, convertible neckline with front ruffle detail. Unhemmed, visisble seams. Hidden side zipper. Unlined. Wool/elastane. Hand wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd013t_3.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Convertible Dress",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",340.0000,0,,,"This all day dress has a flattering silhouette and a convertible neckline to suit your mood. Wear tied and tucked in a sailor knot, or reverse it for a high tied feminine bow.",6,Sleeveless,/w/s/wsd013t_3.jpg,,,,,1,,2,/w/s/wsd013t_3.jpg,,"2014-03-08 08:30:33",convertible-dress,convertible-dress-16194.html,1,1.0000,,,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd013a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-28015.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-14752.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013t_3.jpg,,1,0,,,,,,,,,,,,,,,,
wsd016,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Blue,,,"2013-03-05 05:48:15",,,,,,"Two sash, convertible neckline with front ruffle detail. Unhemmed, visisble seams. Hidden side zipper. Unlined. Wool/elastane. Hand wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd013t_4.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Convertible Dress",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",340.0000,0,,,"This all day dress has a flattering silhouette and a convertible neckline to suit your mood. Wear tied and tucked in a sailor knot, or reverse it for a high tied feminine bow.",8,Sleeveless,/w/s/wsd013t_4.jpg,,,,,1,,2,/w/s/wsd013t_4.jpg,,"2014-03-08 08:30:57",convertible-dress,convertible-dress-16195.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd013a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-28016.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convertible-dress-14753.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/w/s/wsd013t_4.jpg,,1,0,,,,,,,,,,,,,,,,
wsd017,,Clothing,simple,"Women/Dresses & Skirts","Default Category",base,,,Dresses,,,,,,,,,Blue,,,"2013-03-05 05:48:15",,,,,,"Two sash, convertible neckline with front ruffle detail. Unhemmed, visisble seams. Hidden side zipper. Unlined. Wool/elastane. Hand wash.",,,,,,,Female,,,,,,0,,,/w/s/wsd013t_5.jpg,,,,"Knee Length",,,,,,,,,,,,,"Use config","Use config","Convertible Dress",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",340.0000,0,,,"This all day dress has a flattering silhouette and a convertible neckline to suit your mood. Wear tied and tucked in a sailor knot, or reverse it for a high tied feminine bow.",10,Sleeveless,/w/s/wsd013t_5.jpg,,,,,1,,2,/w/s/wsd013t_5.jpg,,"2014-03-08 08:31:20",convertible-dress,convertible-dress-16196.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/w/s/wsd013a_1.jpg,,2,0,,,,,,,,,,,,,,,,
